"Solubility, g¡¤l-1",Saturation,"Temperature (Solubility (MCS)), ¡ãC",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,in solution,15.04,"acetone, H2O",,,"Ratio of solvents: 7207:2793 mol/mol, Solubility: 45.90E-3 molpercent","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,35.04,"ethanol, H2O",,,"Ratio of solvents: 6499:3501 mol/mol, Solubility: 48.54E-3 molpercent","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,25.04,"acetone, H2O",,,"Ratio of solvents: 7207:2793 mol/mol, Solubility: 52.96E-3 molpercent","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,5.04,"acetone, H2O",,,"Ratio of solvents: 8479:1521 mol/mol, Solubility: 55.15E-3 molpercent","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,45.04,"ethanol, H2O",,,"Ratio of solvents: 6499:3501 mol/mol, Solubility: 56.47E-3 molpercent","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,35.04,"acetone, H2O",,,"Ratio of solvents: 7207:2793 mol/mol, Solubility: 59.98E-3 molpercent","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,45.04,"ethanol, H2O",,,"Ratio of solvents: 3531:6469 mol/mol, Solubility: 6.75E-3 molpercent","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,25.04,"ethanol, H2O",,,"Ratio of solvents: 7578:2422 mol/mol, Solubility: 61.25E-3 molpercent","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,5.04,"ethanol, H2O",,,"Ratio of solvents: 8685:1315 mol/mol, Solubility: 63.43E-3 molpercent","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,15.04,"acetone, H2O",,,"Ratio of solvents: 8479:1521 mol/mol, Solubility: 64.64E-3 molpercent","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,45.04,"acetone, H2O",,,"Ratio of solvents: 7207:2793 mol/mol, Solubility: 66.09E-3 molpercent","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,5.04,acetone,,,Solubility: 68.94E-3 molpercent,"Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,15.04,"ethanol, H2O",,,"Ratio of solvents: 8685:1315 mol/mol, Solubility: 71.52E-3 molpercent","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,35.04,"ethanol, H2O",,,"Ratio of solvents: 7578:2422 mol/mol, Solubility: 73.70E-3 molpercent","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,25.04,"acetone, H2O",,,"Ratio of solvents: 8479:1521 mol/mol, Solubility: 78.49E-3 molpercent","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,45.04,"ethanol, H2O",,,"Ratio of solvents: 7578:2422 mol/mol, Solubility: 83.26E-3 molpercent","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,25.04,"ethanol, H2O",,,"Ratio of solvents: 8685:1315 mol/mol, Solubility: 84.08E-3 molpercent","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,5.04,ethanol,,,Solubility: 84.17E-3 molpercent,"Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,35.04,"acetone, H2O",,,"Ratio of solvents: 8479:1521 mol/mol, Solubility: 91.90E-3 molpercent","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,35.04,"ethanol, H2O",,,"Ratio of solvents: 8685:1315 mol/mol, Solubility: 95.92E-3 molpercent","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,15.04,ethanol,,,Solubility: 95.97E-3 molpercent,"Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
3.8,in solution,15,ethanol,,,,"Wylezinsky[1877, p. 351]"
,,,,,,,Full Text
,,,,,,,Details
6.5,in solution,15,diethyl ether,,,,"Wylezinsky[1877, p. 351]"
,,,,,,,Full Text
,,,,,,,Details
13.8,in solution,15,CHCl3,,,,"Wylezinsky[1877, p. 351]"
,,,,,,,Full Text
,,,,,,,Details
,,,ethanol,,,1 part(s) of substance.dissolves in:148.5 parts of solvent.,"Hausmann[Justus Liebigs Annalen der Chemie,?1876, vol. 182, p. 368]"
,,,,,,,Full Text
,,,,,,,Details
,,,ethanol,,,1 part(s) of substance.dissolves in:23.4 parts of solvent.in boiling solvent.,"Hausmann[Justus Liebigs Annalen der Chemie,?1876, vol. 182, p. 368]"
,,,,,,,Full Text
,,,,,,,Details
,,,diethyl ether,,,1 part(s) of substance.dissolves in:250.5 parts of solvent.,"Hausmann[Justus Liebigs Annalen der Chemie,?1876, vol. 182, p. 368]"
,,,,,,,Full Text
,,,,,,,Details
,,,diethyl ether,,,1 part(s) of substance.dissolves in:32.5 parts of solvent.in boiling solvent.,"Hausmann[Justus Liebigs Annalen der Chemie,?1876, vol. 182, p. 368]"
,,,,,,,Full Text
,,,,,,,Details
,,,CHCl3,,,1 part(s) of substance.dissolves in:113 parts of solvent.,"Hausmann[Justus Liebigs Annalen der Chemie,?1876, vol. 182, p. 368]"
,,,,,,,Full Text
,,,,,,,Details
,,,CHCl3,,,1 part(s) of substance.dissolves in:20 parts of solvent.in boiling solvent.,"Hausmann[Justus Liebigs Annalen der Chemie,?1876, vol. 182, p. 368]"
,,,,,,,Full Text
,,,,,,,Details
,,,benzene,,,1 part(s) of substance.dissolves in:417 parts of solvent.,"Hausmann[Justus Liebigs Annalen der Chemie,?1876, vol. 182, p. 368]"
,,,,,,,Full Text
,,,,,,,Details
,,,benzene,,,1 part(s) of substance.dissolves in:32.5 parts of solvent.in boiling solvent.,"Hausmann[Justus Liebigs Annalen der Chemie,?1876, vol. 182, p. 368]"
,,,,,,,Full Text
,,,,,,,Details
