"Solubility, g¡¤l-1",Saturation,"Temperature (Solubility (MCS)), ¡ãC",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
99.7194,in solution,24.99,"isopropyl alcohol, 2,2,4-trimethylpentane","propan-2-ol (68.3 molpercent); 2,2,4-trimethylpentane (31.7 molpercent)",,,"Shayanfar, Ali;?Soltani, Somaieh;?Jabbaribar, Farnaz;?Hamidi, Ali A.;?Aeree Jr., William E.;?Jouyban, Abolghasem[Journal of Chemical and Engineering Data,?2008, vol. 53, # 2, p. 574 - 577]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
96.2587,in solution,24.99,"isopropyl alcohol, 2,2,4-trimethylpentane","propan-2-ol (76.4 molpercent); 2,2,4-trimethylpentane (23.6 molpercent)",,,"Shayanfar, Ali;?Soltani, Somaieh;?Jabbaribar, Farnaz;?Hamidi, Ali A.;?Aeree Jr., William E.;?Jouyban, Abolghasem[Journal of Chemical and Engineering Data,?2008, vol. 53, # 2, p. 574 - 577]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
93.567,in solution,24.99,"isopropyl alcohol, 2,2,4-trimethylpentane","propan-2-ol (83.4 molpercent); 2,2,4-trimethylpentane (16.6 molpercent)",,,"Shayanfar, Ali;?Soltani, Somaieh;?Jabbaribar, Farnaz;?Hamidi, Ali A.;?Aeree Jr., William E.;?Jouyban, Abolghasem[Journal of Chemical and Engineering Data,?2008, vol. 53, # 2, p. 574 - 577]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
88.8246,in solution,24.99,"isopropyl alcohol, 2,2,4-trimethylpentane","propan-2-ol (89.6 molpercent); 2,2,4-trimethylpentane (10.4 molpercent)",,,"Shayanfar, Ali;?Soltani, Somaieh;?Jabbaribar, Farnaz;?Hamidi, Ali A.;?Aeree Jr., William E.;?Jouyban, Abolghasem[Journal of Chemical and Engineering Data,?2008, vol. 53, # 2, p. 574 - 577]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
83.1849,in solution,24.99,"isopropyl alcohol, 2,2,4-trimethylpentane","propan-2-ol (95.1 molpercent); 2,2,4-trimethylpentane (4.9 molpercent)",,,"Shayanfar, Ali;?Soltani, Somaieh;?Jabbaribar, Farnaz;?Hamidi, Ali A.;?Aeree Jr., William E.;?Jouyban, Abolghasem[Journal of Chemical and Engineering Data,?2008, vol. 53, # 2, p. 574 - 577]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
90.3627,in solution,24.99,butan-1-ol,,,,"Shayanfar, Ali;?Soltani, Somaieh;?Jabbaribar, Farnaz;?Hamidi, Ali A.;?Aeree Jr., William E.;?Jouyban, Abolghasem[Journal of Chemical and Engineering Data,?2008, vol. 53, # 2, p. 574 - 577]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
104.462,in solution,24.99,"2,2,4-trimethylpentane, butan-1-ol","2,2,4-trimethylpentane (83.3 molpercent); butan-1-ol (16.7 molpercent)",,,"Shayanfar, Ali;?Soltani, Somaieh;?Jabbaribar, Farnaz;?Hamidi, Ali A.;?Aeree Jr., William E.;?Jouyban, Abolghasem[Journal of Chemical and Engineering Data,?2008, vol. 53, # 2, p. 574 - 577]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
108.563,in solution,24.99,"2,2,4-trimethylpentane, butan-1-ol","2,2,4-trimethylpentane (68.9 molpercent); butan-1-ol (31.1 molpercent)",,,"Shayanfar, Ali;?Soltani, Somaieh;?Jabbaribar, Farnaz;?Hamidi, Ali A.;?Aeree Jr., William E.;?Jouyban, Abolghasem[Journal of Chemical and Engineering Data,?2008, vol. 53, # 2, p. 574 - 577]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
112.409,in solution,24.99,"2,2,4-trimethylpentane, butan-1-ol","2,2,4-trimethylpentane (56.4 molpercent); butan-1-ol (43.6 molpercent)",,,"Shayanfar, Ali;?Soltani, Somaieh;?Jabbaribar, Farnaz;?Hamidi, Ali A.;?Aeree Jr., William E.;?Jouyban, Abolghasem[Journal of Chemical and Engineering Data,?2008, vol. 53, # 2, p. 574 - 577]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
108.307,in solution,24.99,"butan-1-ol, 2,2,4-trimethylpentane","butan-1-ol (54.6 molpercent); 2,2,4-trimethylpentane (45.4 molpercent)",,,"Shayanfar, Ali;?Soltani, Somaieh;?Jabbaribar, Farnaz;?Hamidi, Ali A.;?Aeree Jr., William E.;?Jouyban, Abolghasem[Journal of Chemical and Engineering Data,?2008, vol. 53, # 2, p. 574 - 577]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
106.897,in solution,24.99,"butan-1-ol, 2,2,4-trimethylpentane","butan-1-ol (64.4 molpercent); 2,2,4-trimethylpentane (35.6 molpercent)",,,"Shayanfar, Ali;?Soltani, Somaieh;?Jabbaribar, Farnaz;?Hamidi, Ali A.;?Aeree Jr., William E.;?Jouyban, Abolghasem[Journal of Chemical and Engineering Data,?2008, vol. 53, # 2, p. 574 - 577]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
104.077,in solution,24.99,"butan-1-ol, 2,2,4-trimethylpentane","butan-1-ol (73 molpercent); 2,2,4-trimethylpentane (27 molpercent)",,,"Shayanfar, Ali;?Soltani, Somaieh;?Jabbaribar, Farnaz;?Hamidi, Ali A.;?Aeree Jr., William E.;?Jouyban, Abolghasem[Journal of Chemical and Engineering Data,?2008, vol. 53, # 2, p. 574 - 577]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
100.745,in solution,24.99,"butan-1-ol, 2,2,4-trimethylpentane","butan-1-ol (80.8 molpercent); 2,2,4-trimethylpentane (19.2 molpercent)",,,"Shayanfar, Ali;?Soltani, Somaieh;?Jabbaribar, Farnaz;?Hamidi, Ali A.;?Aeree Jr., William E.;?Jouyban, Abolghasem[Journal of Chemical and Engineering Data,?2008, vol. 53, # 2, p. 574 - 577]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
97.9249,in solution,24.99,"butan-1-ol, 2,2,4-trimethylpentane","butan-1-ol (87.8 molpercent); 2,2,4-trimethylpentane (12.2 molpercent)",,,"Shayanfar, Ali;?Soltani, Somaieh;?Jabbaribar, Farnaz;?Hamidi, Ali A.;?Aeree Jr., William E.;?Jouyban, Abolghasem[Journal of Chemical and Engineering Data,?2008, vol. 53, # 2, p. 574 - 577]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
93.8234,in solution,24.99,"butan-1-ol, 2,2,4-trimethylpentane","butan-1-ol (94.2 molpercent); 2,2,4-trimethylpentane (5.8 molpercent)",,,"Shayanfar, Ali;?Soltani, Somaieh;?Jabbaribar, Farnaz;?Hamidi, Ali A.;?Aeree Jr., William E.;?Jouyban, Abolghasem[Journal of Chemical and Engineering Data,?2008, vol. 53, # 2, p. 574 - 577]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetailsAbstract
,in solution,40.05,H2O,,,"high pressure, Solubility: 0.000692 mol-percent","Karasek, Pavel;?Planeta, Josef;?Roth, Michal[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 616 - 622]"
,,,,,,,Full Text
,,,,,,,Cited 43 timesDetailsAbstract
,in solution,45.05,H2O,,,"high pressure, Solubility: 0.00086 mol-percent","Karasek, Pavel;?Planeta, Josef;?Roth, Michal[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 616 - 622]"
,,,,,,,Full Text
,,,,,,,Cited 43 timesDetailsAbstract
,in solution,50.05,H2O,,,"high pressure, Solubility: 0.00114 mol-percent","Karasek, Pavel;?Planeta, Josef;?Roth, Michal[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 616 - 622]"
,,,,,,,Full Text
,,,,,,,Cited 43 timesDetailsAbstract
,in solution,55.05,H2O,,,"high pressure, Solubility: 0.00155 mol-percent","Karasek, Pavel;?Planeta, Josef;?Roth, Michal[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 616 - 622]"
,,,,,,,Full Text
,,,,,,,Cited 43 timesDetailsAbstract
,in solution,60.05,H2O,,,"high pressure, Solubility: 0.00207 mol-percent","Karasek, Pavel;?Planeta, Josef;?Roth, Michal[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 616 - 622]"
,,,,,,,Full Text
,,,,,,,Cited 43 timesDetailsAbstract
,in solution,65.05,H2O,,,"high pressure, Solubility: 0.00264 mol-percent","Karasek, Pavel;?Planeta, Josef;?Roth, Michal[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 616 - 622]"
,,,,,,,Full Text
,,,,,,,Cited 43 timesDetailsAbstract
,in solution,70.05,H2O,,,"high pressure, Solubility: 0.00348 mol-percent","Karasek, Pavel;?Planeta, Josef;?Roth, Michal[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 616 - 622]"
,,,,,,,Full Text
,,,,,,,Cited 43 timesDetailsAbstract
,in solution,75.05,H2O,,,"high pressure, Solubility: 0.00435 mol-percent","Karasek, Pavel;?Planeta, Josef;?Roth, Michal[Journal of Chemical and Engineering Data,?2006, vol. 51, # 2, p. 616 - 622]"
,,,,,,,Full Text
,,,,,,,Cited 43 timesDetailsAbstract
0.031273,in pure solvent,25,H2O,,,,"Zhu, Lizhong;?Feng, Shaoliang[Chemosphere,?2003, vol. 53, # 5, p. 459 - 467]"
,,,,,,,Full Text
,,,,,,,Cited 222 timesDetailsAbstract
0.031015,in pure solvent,25,H2O,,,temperature dependence,"Zhou, Baoxue;?Cai, Weimin;?Zou, Lizhuang[Journal of Chemical Thermodynamics,?2003, vol. 35, # 9, p. 1413 - 1424]"
,,,,,,,Full Text
,,,,,,,Cited 4 timesDetailsAbstract
42.1684,in pure solvent,25,aq. ethanol,,,temperature dependence. Object(s) of Study: solvent dependence,"Zhou, Baoxue;?Cai, Weimin;?Zou, Lizhuang[Journal of Chemical Thermodynamics,?2003, vol. 35, # 9, p. 1413 - 1424]"
,,,,,,,Full Text
,,,,,,,Cited 4 timesDetailsAbstract
,in pure solvent,,,,,pressure dependence,"Abbott, Andrew P.;?Corr, Stuart;?Durling, Nicola E.;?Hope, Eric G.[Journal of Chemical and Engineering Data,?2002, vol. 47, # 4, p. 900 - 905]"
,,,,,,,Full Text
,,,,,,,Cited 30 timesDetailsAbstract
,in pure solvent,,,,,,"Lamb, D. M.;?Barbara, T. M.;?Jonas, J.[Journal of Physical Chemistry,?1986, vol. 90, # 17, p. 4210 - 4215]"
,,,,,,,Full Text
,,,,,,,Cited 52 timesDetailsAbstract
,,,,,,,"Yalkowsky;?Valvani[Journal of Pharmaceutical Sciences,?1980, vol. 69, # 8, p. 912 - 922]"
,,,,,,,Full Text
,,,,,,,Cited 522 timesDetailsAbstract
,,,,,,,"Sawamura, S.;?Tsuchiya, M.;?Ishigami, T.;?Taniguchi, Y.;?Suzuki, K.[Journal of Solution Chemistry,?1993, vol. 22, # 8, p. 727 - 733]"
,,,,,,,Full Text
,,,,,,,Cited 28 timesDetailsAbstract
,,,,,,,"Curren;?Burk[Journal of Chemical and Engineering Data,?1997, vol. 42, # 4, p. 727 - 730]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,,,,,,,"Li, An;?Andren, Anders W.;?Yalkowsky, Samuel H.[Environmental Toxicology and Chemistry,?1996, vol. 15, # 12, p. 2233 - 2239]"
,,,,,,,Full Text
,,,,,,,Cited 25 timesDetailsAbstract
,,,,,,,"Mccray, John E.;?Brusseau, Mark L.[Environmental Science and Technology,?1999, vol. 33, # 1, p. 89 - 95]"
,,,,,,,Full Text
,,,,,,,Cited 51 timesDetailsAbstract
,,,,,,,"Stassi, Alberto;?Bettini, Ruggero;?Gazzaniga, Andrea;?Giordano, Ferdinando;?Schiraldi, Alberto[Journal of Chemical and Engineering Data,?2000, vol. 45, # 2, p. 161 - 165]"
,,,,,,,Full Text
,,,,,,,Cited 84 timesDetailsAbstract
,,,,,,,"Kibbey, Christopher E.;?Poole, Salwa K.;?Robinson, Ben;?Jackson, J. Derek;?Durham, Douglas[Journal of Pharmaceutical Sciences,?2001, vol. 90, # 8, p. 1164 - 1175]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,,,,,equation,"Ruelle, Paul;?Kesselring, Ulrich W.[Journal of Pharmaceutical Sciences,?1998, vol. 87, # 8, p. 998 - 1014]"
,,,,,,,Full Text
,,,,,,,Cited 42 timesDetailsAbstract
,,,,,,,"Jain, Neera;?Yalkowsky, Samuel H.[Journal of Pharmaceutical Sciences,?2001, vol. 90, # 2, p. 234 - 252]"
,,,,,,,Full Text
,,,,,,,Cited 324 timesDetailsAbstract
,in pure solvent,25,H2O,,,Solubility: 0.0036 p(g/100g solution),"Miller;?Hawthorne[Analytical chemistry,?1998, vol. 70, # 8, p. 1618 - 1621]"
,,,,,,,Full Text
,,,,,,,Cited 165 timesDetailsAbstract
,in pure solvent,25,H2O,,,Solubility: 0.0034 p(g/100g solution),"Miller;?Hawthorne[Analytical chemistry,?1998, vol. 70, # 8, p. 1618 - 1621]"
,,,,,,,Full Text
,,,,,,,Cited 165 timesDetailsAbstract
,in pure solvent,25,H2O,,,Solubility: 0.0033 p(g/100g solution),"Miller;?Hawthorne[Analytical chemistry,?1998, vol. 70, # 8, p. 1618 - 1621]"
,,,,,,,Full Text
,,,,,,,Cited 165 timesDetailsAbstract
,in pure solvent,35,H2O,,,Solubility: 0.0049 p(g/100g solution),"Miller;?Hawthorne[Analytical chemistry,?1998, vol. 70, # 8, p. 1618 - 1621]"
,,,,,,,Full Text
,,,,,,,Cited 165 timesDetailsAbstract
,in pure solvent,50,H2O,,,Solubility: 0.0101 p(g/100g solution),"Miller;?Hawthorne[Analytical chemistry,?1998, vol. 70, # 8, p. 1618 - 1621]"
,,,,,,,Full Text
,,,,,,,Cited 165 timesDetailsAbstract
,in pure solvent,65,H2O,,,Solubility: 0.0216 p(g/100g solution),"Miller;?Hawthorne[Analytical chemistry,?1998, vol. 70, # 8, p. 1618 - 1621]"
,,,,,,,Full Text
,,,,,,,Cited 165 timesDetailsAbstract
0.0348,in pure solvent,25,H2O,,,,"De Maagd, P. Gert-Jan;?Ten Hulscher, Dorien Th. H. E. M.;?Van Den Heuvel, Henny;?Opperhuizen, Antoon;?Sijm, Dick T. H. M.[Environmental Toxicology and Chemistry,?1998, vol. 17, # 2, p. 251 - 257]"
,,,,,,,Full Text
,,,,,,,Cited 185 timesDetailsAbstract
0.031017,in pure solvent,25,H2O,,,,"Sanemasa, Isao;?Wu, Ji-Shi;?Toda, Kei[Bulletin of the Chemical Society of Japan,?1997, vol. 70, # 2, p. 365 - 369]"
,,,,,,,Full Text
,,,,,,,Cited 18 timesDetailsAbstract
0.0339,in pure solvent,22,H2O,,,,"Coyle;?Harmon;?Suffet[Environmental Science and Technology,?1997, vol. 31, # 2, p. 384 - 389]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,25,H2O,,,Solubility: 29.9,"Etzweiler, Franz;?Senn, Erwin;?Schmidt, Harald W.H.[Analytical Chemistry,?1995, vol. 67, # 3, p. 655 - 658]"
,,,,,,,Full Text
,,,,,,,Cited 28 timesDetailsAbstract
0.028197,in pure solvent,24,H2O,,,,"Wang;?Brusseau[Environmental Science and Technology,?1995, vol. 29, # 9, p. 2346 - 2351]"
,,,,,,,Full Text
,,,,,,,Cited 73 timesDetailsAbstract
0.03,in solution,25,H2O,,,,"Sanemasa, Isao;?Takahashi, Hiroko;?Ishibashi, Kazunari;?Deguchi, Toshio[Bulletin of the Chemical Society of Japan,?1994, vol. 67, # 2, p. 578 - 581]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,34.9,liquid carbon dioxide,,,Solubility: 11.7 mol/1000mol,"Madras, Giridhar;?Erkey, Can;?Akgerman, Aydin[Journal of Chemical and Engineering Data,?1993, vol. 38, # 3, p. 422 - 423]"
,,,,,,,Full Text
,,,,,,,Cited 28 timesDetailsAbstract
,in pure solvent,44.9,liquid carbon dioxide,,,Solubility: 11.2 mol/1000mol,"Madras, Giridhar;?Erkey, Can;?Akgerman, Aydin[Journal of Chemical and Engineering Data,?1993, vol. 38, # 3, p. 422 - 423]"
,,,,,,,Full Text
,,,,,,,Cited 28 timesDetailsAbstract
,in pure solvent,54.9,liquid carbon dioxide,,,Solubility: 6.2 mol/1000mol,"Madras, Giridhar;?Erkey, Can;?Akgerman, Aydin[Journal of Chemical and Engineering Data,?1993, vol. 38, # 3, p. 422 - 423]"
,,,,,,,Full Text
,,,,,,,Cited 28 timesDetailsAbstract
44.219,in pure solvent,35.9,chlorobenzene,,,,"Marciniak, Bernard[Molecular Crystals and Liquid Crystals Science and Technology, Section A: Molecular Crystals and Liquid Crystals,?1993, vol. 230, p. 7 - 12]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
44.219,in pure solvent,38.9,CCl4,,,,"Marciniak, Bernard[Molecular Crystals and Liquid Crystals Science and Technology, Section A: Molecular Crystals and Liquid Crystals,?1993, vol. 230, p. 7 - 12]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
46.013,in pure solvent,34.9,CHCl3,,,,"Marciniak, Bernard[Molecular Crystals and Liquid Crystals Science and Technology, Section A: Molecular Crystals and Liquid Crystals,?1993, vol. 230, p. 7 - 12]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
46.141,in pure solvent,40.9,CCl4,,,,"Marciniak, Bernard[Molecular Crystals and Liquid Crystals Science and Technology, Section A: Molecular Crystals and Liquid Crystals,?1993, vol. 230, p. 7 - 12]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
46.269,in pure solvent,36.9,chlorobenzene,,,,"Marciniak, Bernard[Molecular Crystals and Liquid Crystals Science and Technology, Section A: Molecular Crystals and Liquid Crystals,?1993, vol. 230, p. 7 - 12]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
46.91,in pure solvent,33.9,"1,2-dichloro-ethane",,,,"Marciniak, Bernard[Molecular Crystals and Liquid Crystals Science and Technology, Section A: Molecular Crystals and Liquid Crystals,?1993, vol. 230, p. 7 - 12]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
48.0637,in pure solvent,36.9,CHCl3,,,,"Marciniak, Bernard[Molecular Crystals and Liquid Crystals Science and Technology, Section A: Molecular Crystals and Liquid Crystals,?1993, vol. 230, p. 7 - 12]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
48.0637,in pure solvent,41.4,CCl4,,,,"Marciniak, Bernard[Molecular Crystals and Liquid Crystals Science and Technology, Section A: Molecular Crystals and Liquid Crystals,?1993, vol. 230, p. 7 - 12]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
49.345,in pure solvent,38.9,chlorobenzene,,,,"Marciniak, Bernard[Molecular Crystals and Liquid Crystals Science and Technology, Section A: Molecular Crystals and Liquid Crystals,?1993, vol. 230, p. 7 - 12]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
50.371,in pure solvent,39.1,CHCl3,,,,"Marciniak, Bernard[Molecular Crystals and Liquid Crystals Science and Technology, Section A: Molecular Crystals and Liquid Crystals,?1993, vol. 230, p. 7 - 12]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
50.883,in pure solvent,36.9,"1,2-dichloro-ethane",,,,"Marciniak, Bernard[Molecular Crystals and Liquid Crystals Science and Technology, Section A: Molecular Crystals and Liquid Crystals,?1993, vol. 230, p. 7 - 12]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
51.524,in pure solvent,37.9,"1,2-dichloro-ethane",,,,"Marciniak, Bernard[Molecular Crystals and Liquid Crystals Science and Technology, Section A: Molecular Crystals and Liquid Crystals,?1993, vol. 230, p. 7 - 12]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
52.806,in pure solvent,39.9,CHCl3,,,,"Marciniak, Bernard[Molecular Crystals and Liquid Crystals Science and Technology, Section A: Molecular Crystals and Liquid Crystals,?1993, vol. 230, p. 7 - 12]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
53.447,in pure solvent,43.9,CCl4,,,,"Marciniak, Bernard[Molecular Crystals and Liquid Crystals Science and Technology, Section A: Molecular Crystals and Liquid Crystals,?1993, vol. 230, p. 7 - 12]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
53.703,in pure solvent,42.9,chlorobenzene,,,,"Marciniak, Bernard[Molecular Crystals and Liquid Crystals Science and Technology, Section A: Molecular Crystals and Liquid Crystals,?1993, vol. 230, p. 7 - 12]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
54.472,in pure solvent,41.9,"1,2-dichloro-ethane",,,,"Marciniak, Bernard[Molecular Crystals and Liquid Crystals Science and Technology, Section A: Molecular Crystals and Liquid Crystals,?1993, vol. 230, p. 7 - 12]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
54.6,in pure solvent,39.9,"1,2-dichloro-ethane",,,,"Marciniak, Bernard[Molecular Crystals and Liquid Crystals Science and Technology, Section A: Molecular Crystals and Liquid Crystals,?1993, vol. 230, p. 7 - 12]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
55.498,in pure solvent,42.9,CHCl3,,,,"Marciniak, Bernard[Molecular Crystals and Liquid Crystals Science and Technology, Section A: Molecular Crystals and Liquid Crystals,?1993, vol. 230, p. 7 - 12]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
55.498,in pure solvent,43.9,chlorobenzene,,,,"Marciniak, Bernard[Molecular Crystals and Liquid Crystals Science and Technology, Section A: Molecular Crystals and Liquid Crystals,?1993, vol. 230, p. 7 - 12]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
55.754,in pure solvent,45.4,CCl4,,,,"Marciniak, Bernard[Molecular Crystals and Liquid Crystals Science and Technology, Section A: Molecular Crystals and Liquid Crystals,?1993, vol. 230, p. 7 - 12]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
58.061,in pure solvent,45.9,CCl4,,,,"Marciniak, Bernard[Molecular Crystals and Liquid Crystals Science and Technology, Section A: Molecular Crystals and Liquid Crystals,?1993, vol. 230, p. 7 - 12]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
59.343,in pure solvent,45.9,CHCl3,,,,"Marciniak, Bernard[Molecular Crystals and Liquid Crystals Science and Technology, Section A: Molecular Crystals and Liquid Crystals,?1993, vol. 230, p. 7 - 12]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
48960.9,in pure solvent,35.4,"1,2-dichloro-ethane",,,,"Marciniak, Bernard[Molecular Crystals and Liquid Crystals Science and Technology, Section A: Molecular Crystals and Liquid Crystals,?1993, vol. 230, p. 7 - 12]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,35,liquid carbon dioxide,,,Solubilty: 0.834 mol-percent,"Iwai;?Fukuda;?Koga;?Arai[Journal of Chemical and Engineering Data,?1991, vol. 36, # 4, p. 430 - 432]"
,,,,,,,Full Text
,,,,,,,Cited 97 timesDetailsAbstract
,in solution,35,liquid carbon dioxide,,,Solubilty: 1.41 mol-percent,"Iwai;?Fukuda;?Koga;?Arai[Journal of Chemical and Engineering Data,?1991, vol. 36, # 4, p. 430 - 432]"
,,,,,,,Full Text
,,,,,,,Cited 97 timesDetailsAbstract
,in solution,35,liquid carbon dioxide,,,Solubilty: 1.65 mol-percent,"Iwai;?Fukuda;?Koga;?Arai[Journal of Chemical and Engineering Data,?1991, vol. 36, # 4, p. 430 - 432]"
,,,,,,,Full Text
,,,,,,,Cited 97 timesDetailsAbstract
,in solution,35,liquid carbon dioxide,,,Solubilty: 1.76 mol-percent,"Iwai;?Fukuda;?Koga;?Arai[Journal of Chemical and Engineering Data,?1991, vol. 36, # 4, p. 430 - 432]"
,,,,,,,Full Text
,,,,,,,Cited 97 timesDetailsAbstract
0.0173,in pure solvent,5,H2O,,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0203,in pure solvent,10,H2O,,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0244,in pure solvent,15,H2O,,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0287,in pure solvent,20,H2O,,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0337,in pure solvent,25,H2O,,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0415,in pure solvent,30,H2O,,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0476,in pure solvent,35,H2O,,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0559,in pure solvent,40,H2O,,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0208,in pure solvent,5,"H2O, methanol",1.3193 mol/kg MeOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0237,in pure solvent,5,"H2O, methanol",2.5165 mol/kg MeOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0247,in pure solvent,10,"H2O, methanol",1.3193 mol/kg MeOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0272,in pure solvent,5,"H2O, methanol",3.8190 mol/kg MeOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0282,in pure solvent,10,"H2O, methanol",2.5165 mol/kg MeOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0302,in pure solvent,15,"H2O, methanol",1.3193 mol/kg MeOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0337,in pure solvent,5,"H2O, methanol",4.9828 mol/kg MeOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
