"Solubility, g¡¤l-1",Saturation,"Temperature (Solubility (MCS)), ¡ãC",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,,,,,,,Cited 53 timesDetailsAbstract
,in solution,35,ethanol,,,Solubility: 6.70 molpercent,"Jimenez, Jackson A.;?Martinez, Fleming[Journal of Solution Chemistry,?2006, vol. 35, # 3, p. 335 - 352]"
,,,,,,,Full Text
,,,,,,,Cited 53 timesDetailsAbstract
,in solution,40,ethanol,,,Solubility: 7.05 molpercent,"Jimenez, Jackson A.;?Martinez, Fleming[Journal of Solution Chemistry,?2006, vol. 35, # 3, p. 335 - 352]"
,,,,,,,Full Text
,,,,,,,Cited 53 timesDetailsAbstract
,in solution,40,various solvent(s),,,Solubility: 7.52 molpercent,"Jimenez, Jackson A.;?Martinez, Fleming[Journal of Solution Chemistry,?2006, vol. 35, # 3, p. 335 - 352]"
,,,,,,,Full Text
,,,,,,,Cited 53 timesDetailsAbstract
,in solution,35,various solvent(s),,,Solubility: 6.64 molpercent,"Jimenez, Jackson A.;?Martinez, Fleming[Journal of Solution Chemistry,?2006, vol. 35, # 3, p. 335 - 352]"
,,,,,,,Full Text
,,,,,,,Cited 53 timesDetailsAbstract
,in solution,30,various solvent(s),,,Solubility: 6.03 molpercent,"Jimenez, Jackson A.;?Martinez, Fleming[Journal of Solution Chemistry,?2006, vol. 35, # 3, p. 335 - 352]"
,,,,,,,Full Text
,,,,,,,Cited 53 timesDetailsAbstract
,in solution,25,various solvent(s),,,Solubility: 5.16 molpercent,"Jimenez, Jackson A.;?Martinez, Fleming[Journal of Solution Chemistry,?2006, vol. 35, # 3, p. 335 - 352]"
,,,,,,,Full Text
,,,,,,,Cited 53 timesDetailsAbstract
,in solution,20,various solvent(s),,,Solubility: 4.83 molpercent,"Jimenez, Jackson A.;?Martinez, Fleming[Journal of Solution Chemistry,?2006, vol. 35, # 3, p. 335 - 352]"
,,,,,,,Full Text
,,,,,,,Cited 53 timesDetailsAbstract
107.478,in solution,20,various solvent(s),,,,"Jimenez, Jackson A.;?Martinez, Fleming[Journal of Solution Chemistry,?2006, vol. 35, # 3, p. 335 - 352]"
,,,,,,,Full Text
,,,,,,,Cited 53 timesDetailsAbstract
116.246,in solution,25,various solvent(s),,,,"Jimenez, Jackson A.;?Martinez, Fleming[Journal of Solution Chemistry,?2006, vol. 35, # 3, p. 335 - 352]"
,,,,,,,Full Text
,,,,,,,Cited 53 timesDetailsAbstract
130.758,in solution,30,various solvent(s),,,,"Jimenez, Jackson A.;?Martinez, Fleming[Journal of Solution Chemistry,?2006, vol. 35, # 3, p. 335 - 352]"
,,,,,,,Full Text
,,,,,,,Cited 53 timesDetailsAbstract
143.909,in solution,35,various solvent(s),,,,"Jimenez, Jackson A.;?Martinez, Fleming[Journal of Solution Chemistry,?2006, vol. 35, # 3, p. 335 - 352]"
,,,,,,,Full Text
,,,,,,,Cited 53 timesDetailsAbstract
157.363,in solution,40,various solvent(s),,,,"Jimenez, Jackson A.;?Martinez, Fleming[Journal of Solution Chemistry,?2006, vol. 35, # 3, p. 335 - 352]"
,,,,,,,Full Text
,,,,,,,Cited 53 timesDetailsAbstract
173.084,in solution,40,"various solvent(s), ethanol",,,Ratio of solvents: 1:1,"Jimenez, Jackson A.;?Martinez, Fleming[Journal of Solution Chemistry,?2006, vol. 35, # 3, p. 335 - 352]"
,,,,,,,Full Text
,,,,,,,Cited 53 timesDetailsAbstract
162.956,in solution,35,"various solvent(s), ethanol",,,Ratio of solvents: 1:1,"Jimenez, Jackson A.;?Martinez, Fleming[Journal of Solution Chemistry,?2006, vol. 35, # 3, p. 335 - 352]"
,,,,,,,Full Text
,,,,,,,Cited 53 timesDetailsAbstract
150.56,in solution,30,"various solvent(s), ethanol",,,Ratio of solvents: 1:1,"Jimenez, Jackson A.;?Martinez, Fleming[Journal of Solution Chemistry,?2006, vol. 35, # 3, p. 335 - 352]"
,,,,,,,Full Text
,,,,,,,Cited 53 timesDetailsAbstract
140.735,in solution,25,"various solvent(s), ethanol",,,Ratio of solvents: 1:1,"Jimenez, Jackson A.;?Martinez, Fleming[Journal of Solution Chemistry,?2006, vol. 35, # 3, p. 335 - 352]"
,,,,,,,Full Text
,,,,,,,Cited 53 timesDetailsAbstract
130.153,in solution,20,"various solvent(s), ethanol",,,Ratio of solvents: 1:1,"Jimenez, Jackson A.;?Martinez, Fleming[Journal of Solution Chemistry,?2006, vol. 35, # 3, p. 335 - 352]"
,,,,,,,Full Text
,,,,,,,Cited 53 timesDetailsAbstract
,in solution,20,"various solvent(s), ethanol",,,"Ratio of solvents: 1:1, Solubility: 5.75 molpercent","Jimenez, Jackson A.;?Martinez, Fleming[Journal of Solution Chemistry,?2006, vol. 35, # 3, p. 335 - 352]"
,,,,,,,Full Text
,,,,,,,Cited 53 timesDetailsAbstract
,in solution,25,"various solvent(s), ethanol",,,"Ratio of solvents: 1:1, Solubility: 6.26 molpercent","Jimenez, Jackson A.;?Martinez, Fleming[Journal of Solution Chemistry,?2006, vol. 35, # 3, p. 335 - 352]"
,,,,,,,Full Text
,,,,,,,Cited 53 timesDetailsAbstract
,in solution,30,"various solvent(s), ethanol",,,"Ratio of solvents: 1:1, Solubility: 6.76 molpercent","Jimenez, Jackson A.;?Martinez, Fleming[Journal of Solution Chemistry,?2006, vol. 35, # 3, p. 335 - 352]"
,,,,,,,Full Text
,,,,,,,Cited 53 timesDetailsAbstract
,in solution,35,"various solvent(s), ethanol",,,"Ratio of solvents: 1:1, Solubility: 7.37 molpercent","Jimenez, Jackson A.;?Martinez, Fleming[Journal of Solution Chemistry,?2006, vol. 35, # 3, p. 335 - 352]"
,,,,,,,Full Text
,,,,,,,Cited 53 timesDetailsAbstract
,in solution,40,"various solvent(s), ethanol",,,"Ratio of solvents: 1:1, Solubility: 7.90 molpercent","Jimenez, Jackson A.;?Martinez, Fleming[Journal of Solution Chemistry,?2006, vol. 35, # 3, p. 335 - 352]"
,,,,,,,Full Text
,,,,,,,Cited 53 timesDetailsAbstract
,in solution,40,"various solvent(s), ethanol",,,Solubility: 8.12 molpercent,"Jimenez, Jackson A.;?Martinez, Fleming[Journal of Solution Chemistry,?2006, vol. 35, # 3, p. 335 - 352]"
,,,,,,,Full Text
,,,,,,,Cited 53 timesDetailsAbstract
,in solution,35,"various solvent(s), ethanol",,,Solubility: 7.38 molpercent,"Jimenez, Jackson A.;?Martinez, Fleming[Journal of Solution Chemistry,?2006, vol. 35, # 3, p. 335 - 352]"
,,,,,,,Full Text
,,,,,,,Cited 53 timesDetailsAbstract
,in solution,30,"various solvent(s), ethanol",,,Solubility: 6.80 molpercent,"Jimenez, Jackson A.;?Martinez, Fleming[Journal of Solution Chemistry,?2006, vol. 35, # 3, p. 335 - 352]"
,,,,,,,Full Text
,,,,,,,Cited 53 timesDetailsAbstract
132.572,in solution,20,"various solvent(s), ethanol",,,,"Jimenez, Jackson A.;?Martinez, Fleming[Journal of Solution Chemistry,?2006, vol. 35, # 3, p. 335 - 352]"
,,,,,,,Full Text
,,,,,,,Cited 53 timesDetailsAbstract
144.06,in solution,25,"various solvent(s), ethanol",,,,"Jimenez, Jackson A.;?Martinez, Fleming[Journal of Solution Chemistry,?2006, vol. 35, # 3, p. 335 - 352]"
,,,,,,,Full Text
,,,,,,,Cited 53 timesDetailsAbstract
155.095,in solution,30,"various solvent(s), ethanol",,,,"Jimenez, Jackson A.;?Martinez, Fleming[Journal of Solution Chemistry,?2006, vol. 35, # 3, p. 335 - 352]"
,,,,,,,Full Text
,,,,,,,Cited 53 timesDetailsAbstract
165.677,in solution,35,"various solvent(s), ethanol",,,,"Jimenez, Jackson A.;?Martinez, Fleming[Journal of Solution Chemistry,?2006, vol. 35, # 3, p. 335 - 352]"
,,,,,,,Full Text
,,,,,,,Cited 53 timesDetailsAbstract
175.2,in solution,40,"various solvent(s), ethanol",,,,"Jimenez, Jackson A.;?Martinez, Fleming[Journal of Solution Chemistry,?2006, vol. 35, # 3, p. 335 - 352]"
,,,,,,,Full Text
,,,,,,,Cited 53 timesDetailsAbstract
133.932,in solution,25,ethanol,,,,"Jimenez, Jackson A.;?Martinez, Fleming[Journal of Solution Chemistry,?2006, vol. 35, # 3, p. 335 - 352]"
,,,,,,,Full Text
,,,,,,,Cited 53 timesDetailsAbstract
150.107,in solution,30,ethanol,,,,"Jimenez, Jackson A.;?Martinez, Fleming[Journal of Solution Chemistry,?2006, vol. 35, # 3, p. 335 - 352]"
,,,,,,,Full Text
,,,,,,,Cited 53 timesDetailsAbstract
160.537,in solution,35,ethanol,,,,"Jimenez, Jackson A.;?Martinez, Fleming[Journal of Solution Chemistry,?2006, vol. 35, # 3, p. 335 - 352]"
,,,,,,,Full Text
,,,,,,,Cited 53 timesDetailsAbstract
168.549,in solution,40,ethanol,,,,"Jimenez, Jackson A.;?Martinez, Fleming[Journal of Solution Chemistry,?2006, vol. 35, # 3, p. 335 - 352]"
,,,,,,,Full Text
,,,,,,,Cited 53 timesDetailsAbstract
,in pure solvent,20,"water, isopropyl alcohol",water (60 weight percent); propan-2-ol (40 weight percent),,Solubility: 129.98 g/kg solvent,"Hojjati;?Rohani[Organic Process Research and Development,?2006, vol. 10, # 6, p. 1101 - 1109]"
,,,,,,,Full Text
,,,,,,,Cited 106 timesDetailsAbstract
,in pure solvent,25,"water, isopropyl alcohol",water (60 weight percent); propan-2-ol (40 weight percent),,Solubility: 155.92 g/kg solvent,"Hojjati;?Rohani[Organic Process Research and Development,?2006, vol. 10, # 6, p. 1101 - 1109]"
,,,,,,,Full Text
,,,,,,,Cited 106 timesDetailsAbstract
,in pure solvent,10,"water, isopropyl alcohol",water (40 weight percent); propan-2-ol (60 weight percent),,Solubility: 162.96 g/kg solvent,"Hojjati;?Rohani[Organic Process Research and Development,?2006, vol. 10, # 6, p. 1101 - 1109]"
,,,,,,,Full Text
,,,,,,,Cited 106 timesDetailsAbstract
,in pure solvent,30,"water, isopropyl alcohol",water (60 weight percent); propan-2-ol (40 weight percent),,Solubility: 180.55 g/kg solvent,"Hojjati;?Rohani[Organic Process Research and Development,?2006, vol. 10, # 6, p. 1101 - 1109]"
,,,,,,,Full Text
,,,,,,,Cited 106 timesDetailsAbstract
,in pure solvent,10,"water, isopropyl alcohol",water (20 weight percent); propan-2-ol (80 weight percent),,Solubility: 188.16 g/kg solvent,"Hojjati;?Rohani[Organic Process Research and Development,?2006, vol. 10, # 6, p. 1101 - 1109]"
,,,,,,,Full Text
,,,,,,,Cited 106 timesDetailsAbstract
,in pure solvent,15,"water, isopropyl alcohol",water (40 weight percent); propan-2-ol (60 weight percent),,Solubility: 190.81 g/kg solvent,"Hojjati;?Rohani[Organic Process Research and Development,?2006, vol. 10, # 6, p. 1101 - 1109]"
,,,,,,,Full Text
,,,,,,,Cited 106 timesDetailsAbstract
,in pure solvent,15,"water, isopropyl alcohol",water (20 weight percent); propan-2-ol (80 weight percent),,Solubility: 199.63 g/kg solvent,"Hojjati;?Rohani[Organic Process Research and Development,?2006, vol. 10, # 6, p. 1101 - 1109]"
,,,,,,,Full Text
,,,,,,,Cited 106 timesDetailsAbstract
,in pure solvent,20,"water, isopropyl alcohol",water (40 weight percent); propan-2-ol (60 weight percent),,Solubility: 210.76 g/kg solvent,"Hojjati;?Rohani[Organic Process Research and Development,?2006, vol. 10, # 6, p. 1101 - 1109]"
,,,,,,,Full Text
,,,,,,,Cited 106 timesDetailsAbstract
,in pure solvent,20,"water, isopropyl alcohol",water (20 weight percent); propan-2-ol (80 weight percent),,Solubility: 226.71 g/kg solvent,"Hojjati;?Rohani[Organic Process Research and Development,?2006, vol. 10, # 6, p. 1101 - 1109]"
,,,,,,,Full Text
,,,,,,,Cited 106 timesDetailsAbstract
,in pure solvent,25,"water, isopropyl alcohol",water (20 weight percent); propan-2-ol (80 weight percent),,Solubility: 252.80 g/kg solvent,"Hojjati;?Rohani[Organic Process Research and Development,?2006, vol. 10, # 6, p. 1101 - 1109]"
,,,,,,,Full Text
,,,,,,,Cited 106 timesDetailsAbstract
,in pure solvent,25,"water, isopropyl alcohol",water (80 weight percent); propan-2-ol (20 weight percent),,Solubility: 57.99 g/kg solvent,"Hojjati;?Rohani[Organic Process Research and Development,?2006, vol. 10, # 6, p. 1101 - 1109]"
,,,,,,,Full Text
,,,,,,,Cited 106 timesDetailsAbstract
,in pure solvent,30,"water, isopropyl alcohol",water (80 weight percent); propan-2-ol (20 weight percent),,Solubility: 70.17 g/kg solvent,"Hojjati;?Rohani[Organic Process Research and Development,?2006, vol. 10, # 6, p. 1101 - 1109]"
,,,,,,,Full Text
,,,,,,,Cited 106 timesDetailsAbstract
,in pure solvent,35,"water, isopropyl alcohol",water (80 weight percent); propan-2-ol (20 weight percent),,Solubility: 87.10 g/kg solvent,"Hojjati;?Rohani[Organic Process Research and Development,?2006, vol. 10, # 6, p. 1101 - 1109]"
,,,,,,,Full Text
,,,,,,,Cited 106 timesDetailsAbstract
19.3,in solution,37,H2O,,,,"Takahashi, Hirokazu;?Chen, Richer;?Okamoto, Hirokazu;?Danjo, Kazumi[Chemical and Pharmaceutical Bulletin,?2005, vol. 53, # 1, p. 37 - 41]"
,,,,,,,Full Text
,,,,,,,Cited 46 timesDetailsAbstract
,in pure solvent,50,liquid carbon dioxide,,,"high pressure, Solubility: 0.0007 weight-percent","Suleiman, David;?Antonio Estevez;?Pulido, Juan C.;?Garcia, Jose E.;?Mojica, Carmen[Journal of Chemical and Engineering Data,?2005, vol. 50, # 4, p. 1234 - 1241]"
,,,,,,,Full Text
,,,,,,,Cited 62 timesDetailsAbstract
0.042325,in pure solvent,23,various solvent(s),,,,"Wasdo, Scott C.;?Sloan, Kenneth B.[Pharmaceutical Research,?2004, vol. 21, # 6, p. 940 - 946]"
,,,,,,,Full Text
,,,,,,,Cited 25 timesDetailsAbstract
0.068022,in pure solvent,23,H2O,,,,"Wasdo, Scott C.;?Sloan, Kenneth B.[Pharmaceutical Research,?2004, vol. 21, # 6, p. 940 - 946]"
,,,,,,,Full Text
,,,,,,,Cited 25 timesDetailsAbstract
18.5,in pure solvent,37,H2O,,,,"Realdon;?Ragazzi, Eug.;?Ragazzi, Enr.[Pharmazie,?2000, vol. 55, # 5, p. 372 - 377]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
16,in pure solvent,20,H2O,,,,"Realdon;?Ragazzi, Eug.;?Ragazzi, Enr.[Pharmazie,?2000, vol. 55, # 5, p. 372 - 377]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
13.9,in pure solvent,20,aq. phosphate buffer,,,,"Realdon;?Ragazzi, Eug.;?Ragazzi, Enr.[Pharmazie,?2000, vol. 55, # 5, p. 372 - 377]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
16.8,in pure solvent,37,aq. phosphate buffer,,,,"Realdon;?Ragazzi, Eug.;?Ragazzi, Enr.[Pharmazie,?2000, vol. 55, # 5, p. 372 - 377]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in pure solvent,0,H2O,,,"temperature dependence, Solubility: 7.21 p(g/100g solution)","Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?2000, vol. 45, # 3, p. 478 - 483]"
,,,,,,,Full Text
,,,,,,,Cited 80 timesDetailsAbstract
,in pure solvent,20,H2O,,,"temperature dependence, Solubility: 17.39 p(g/100g solution)","Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?2000, vol. 45, # 3, p. 478 - 483]"
,,,,,,,Full Text
,,,,,,,Cited 80 timesDetailsAbstract
,in pure solvent,0,"H2O, acetone",93:07:00,,"temperature dependence, Solubility: 12.68 p(g/100g solution)","Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?2000, vol. 45, # 3, p. 478 - 483]"
,,,,,,,Full Text
,,,,,,,Cited 80 timesDetailsAbstract
,in pure solvent,0,"H2O, acetone",0.192361111,,"temperature dependence, Solubility: 131.4 p(g/100g solution)","Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?2000, vol. 45, # 3, p. 478 - 483]"
,,,,,,,Full Text
,,,,,,,Cited 80 timesDetailsAbstract
,in pure solvent,30,"H2O, acetone",93:07:00,,"temperature dependence, Solubility: 33.95 p(g/100g solution)","Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?2000, vol. 45, # 3, p. 478 - 483]"
,,,,,,,Full Text
,,,,,,,Cited 80 timesDetailsAbstract
,in pure solvent,30,"H2O, acetone",0.192361111,,"temperature dependence, Solubility: 213.8 p(g/100g solution)","Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?2000, vol. 45, # 3, p. 478 - 483]"
,,,,,,,Full Text
,,,,,,,Cited 80 timesDetailsAbstract
,in pure solvent,-5,acetone,,,"temperature dependence, Solubility: 50.39 p(g/100g solution)","Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?2000, vol. 45, # 3, p. 478 - 483]"
,,,,,,,Full Text
,,,,,,,Cited 80 timesDetailsAbstract
,in pure solvent,30,acetone,,,"temperature dependence, Solubility: 111.7 p(g/100g solution)","Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?2000, vol. 45, # 3, p. 478 - 483]"
,,,,,,,Full Text
,,,,,,,Cited 80 timesDetailsAbstract
,in pure solvent,-5,"acetone, toluene",95:05:00,,"temperature dependence, Solubility: 45.95 p(g/100g solution)","Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?2000, vol. 45, # 3, p. 478 - 483]"
,,,,,,,Full Text
,,,,,,,Cited 80 timesDetailsAbstract
,in pure solvent,30,"acetone, toluene",95:05:00,,"temperature dependence, Solubility: 103 p(g/100g solution)","Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?2000, vol. 45, # 3, p. 478 - 483]"
,,,,,,,Full Text
,,,,,,,Cited 80 timesDetailsAbstract
,in pure solvent,0,"acetone, toluene",0.35625,,"temperature dependence, Solubility: 0.39 p(g/100g solution)","Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?2000, vol. 45, # 3, p. 478 - 483]"
,,,,,,,Full Text
,,,,,,,Cited 80 timesDetailsAbstract
,in pure solvent,30,"acetone, toluene",0.35625,,"temperature dependence, Solubility: 0.93 p(g/100g solution)","Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?2000, vol. 45, # 3, p. 478 - 483]"
,,,,,,,Full Text
,,,,,,,Cited 80 timesDetailsAbstract
,in pure solvent,0,toluene,,,"temperature dependence, Solubility: 0.22 p(g/100g solution)","Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?2000, vol. 45, # 3, p. 478 - 483]"
,,,,,,,Full Text
,,,,,,,Cited 80 timesDetailsAbstract
,in pure solvent,30,toluene,,,"temperature dependence, Solubility: 0.34 p(g/100g solution)","Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?2000, vol. 45, # 3, p. 478 - 483]"
,,,,,,,Full Text
,,,,,,,Cited 80 timesDetailsAbstract
,in pure solvent,,,,,temperature dependence. Object(s) of Study: solvent dependence,"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?2000, vol. 45, # 3, p. 478 - 483]"
,,,,,,,Full Text
,,,,,,,Cited 80 timesDetailsAbstract
0.2,in pure solvent,20,CH2Cl2,,,,"Li, Tonglei;?Morris, Kenneth R.;?Park, Kinam[Journal of Physical Chemistry B,?2000, vol. 104, # 9, p. 2019 - 2032]"
,,,,,,,Full Text
,,,,,,,Cited 30 timesDetailsAbstract
8,in pure solvent,20,ethyl acetate,,,,"Li, Tonglei;?Morris, Kenneth R.;?Park, Kinam[Journal of Physical Chemistry B,?2000, vol. 104, # 9, p. 2019 - 2032]"
,,,,,,,Full Text
,,,,,,,Cited 30 timesDetailsAbstract
9,in pure solvent,20,acetic anhydride,,,,"Li, Tonglei;?Morris, Kenneth R.;?Park, Kinam[Journal of Physical Chemistry B,?2000, vol. 104, # 9, p. 2019 - 2032]"
,,,,,,,Full Text
,,,,,,,Cited 30 timesDetailsAbstract
14,in pure solvent,20,H2O,,,,"Li, Tonglei;?Morris, Kenneth R.;?Park, Kinam[Journal of Physical Chemistry B,?2000, vol. 104, # 9, p. 2019 - 2032]"
,,,,,,,Full Text
,,,,,,,Cited 30 timesDetailsAbstract
84,in pure solvent,20,acetone,,,,"Li, Tonglei;?Morris, Kenneth R.;?Park, Kinam[Journal of Physical Chemistry B,?2000, vol. 104, # 9, p. 2019 - 2032]"
,,,,,,,Full Text
,,,,,,,Cited 30 timesDetailsAbstract
472,in pure solvent,20,pyridine,,,,"Li, Tonglei;?Morris, Kenneth R.;?Park, Kinam[Journal of Physical Chemistry B,?2000, vol. 104, # 9, p. 2019 - 2032]"
,,,,,,,Full Text
,,,,,,,Cited 30 timesDetailsAbstract
,in pure solvent,0,H2O,,,Solubility: 0.721 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,5,H2O,,,Solubility: 0.821 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,10,H2O,,,Solubility: 0.944 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,15,H2O,,,Solubility: 1.097 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,20,H2O,,,Solubility: 1.278 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,25,H2O,,,Solubility: 1.49 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,30,H2O,,,Solubility: 1.739 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,-5,methanol,,,Solubility: 17.448 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,0,methanol,,,Solubility: 19.148 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,5,methanol,,,Solubility: 21.509 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,10,methanol,,,Solubility: 23.96 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,15,methanol,,,Solubility: 26.543 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,20,methanol,,,Solubility: 29.781 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,25,methanol,,,Solubility: 33.211 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,30,methanol,,,Solubility: 37.161 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,-5,ethanol,,,Solubility: 11.856 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,0,ethanol,,,Solubility: 12.965 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,5,ethanol,,,Solubility: 14.182 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,10,ethanol,,,Solubility: 15.614 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,15,ethanol,,,Solubility: 17.14 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,20,ethanol,,,Solubility: 19.061 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,25,ethanol,,,Solubility: 20.991 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,30,ethanol,,,Solubility: 23.275 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
,,,,,,,Cited 334 timesDetailsAbstract
,in pure solvent,-5,propan-1-ol,,,Solubility: 6.588 p(g/100g solution),"Granberg, Roger A.;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?1999, vol. 44, # 6, p. 1391 - 1395]"
,,,,,,,Full Text
